,upc,sale_period,promo_revenue,promo_profit,promo_start,promo_end,promo_length,preceding_non_promo_revenue,preceding_non_promo_profit,lift,profit_difference,Long_Desc
179,2190850335,6,1848.25,1073.0668,2024-11-09,2025-04-21,164,246.28999999999994,98.10599999999995,7.504364773234807,974.9608000000001,Organic Broccoli Florets
180,2190850340,1,855.1800000000001,508.38,2024-04-01,2024-04-28,28,,,,,Sweet Peas
181,2190850340,2,189.84,38.580400000000004,2024-05-02,2024-05-26,25,71.85000000000001,41.25,2.642171189979123,-2.6695999999999955,Sweet Peas
182,2190850340,3,690.0,414.712,2024-05-29,2024-06-25,28,38.32,20.2876,18.006263048016702,394.4244,Sweet Peas
183,2190850340,4,319.02,162.7016,2024-07-30,2024-08-25,27,124.54000000000002,43.94,2.561586638830897,118.76160000000002,Sweet Peas
184,2190850340,5,424.82,213.827,2024-08-28,2024-09-29,33,47.9,19.346000000000004,8.868893528183715,194.481,Sweet Peas
185,2190850340,6,336.0,190.16479999999999,2024-10-02,2024-10-15,14,34.23,16.0006,9.815950920245399,174.1642,Sweet Peas
186,2190850340,7,4229.93,2339.656,2024-11-07,2025-04-21,166,493.37999999999994,207.01199999999994,8.573371437836963,2132.6440000000002,Sweet Peas
187,2190850345,1,125.91,76.95,2024-04-02,2024-04-26,25,,,,,Organic Green Beans
188,2190850345,2,16.95,4.466800000000001,2024-05-03,2024-05-20,18,19.16,11.0,0.8846555323590813,-6.533199999999999,Organic Green Beans
189,2190850345,3,204.0,121.6752,2024-05-30,2024-06-24,26,4.79,2.1792000000000002,42.58872651356994,119.49600000000001,Organic Green Beans
190,2190850345,4,186.73,97.6384,2024-07-30,2024-08-20,22,14.370000000000001,5.07,12.994432846207374,92.5684,Organic Green Beans
191,2190850345,5,353.40999999999997,186.7412,2024-08-31,2024-10-15,46,38.32,15.966000000000001,9.22259916492693,170.77519999999998,Organic Green Beans
192,2190850345,6,1608.21,883.236,2024-11-08,2025-04-18,162,145.49999999999997,63.8704,11.052989690721652,819.3656,Organic Green Beans
193,2190850401,1,167.82,98.46000000000001,2024-04-04,2024-04-25,22,,,,,Organic Garden Vegetable Blend
194,2190850401,2,121.56,68.9336,2024-05-18,2024-06-24,38,4.79,2.75,25.37787056367432,66.1836,Organic Garden Vegetable Blend
195,2190850401,3,154.68,78.9668,2024-08-03,2024-08-24,22,19.16,6.76,8.073068893528184,72.2068,Organic Garden Vegetable Blend
196,2190850401,4,242.63,125.44099999999999,2024-08-31,2024-09-25,26,4.79,2.1792000000000002,50.65344467640919,123.2618,Organic Garden Vegetable Blend
197,2190850401,5,174.0,98.4782,2024-10-03,2024-10-15,13,19.56,9.143199999999998,8.895705521472394,89.33500000000001,Organic Garden Vegetable Blend
198,2190850401,6,1820.09,998.791,2024-11-07,2025-04-21,166,188.20999999999998,78.98039999999999,9.670527602146539,919.8106,Organic Garden Vegetable Blend
199,2190850410,1,183.93,116.61,2024-04-01,2024-04-28,28,,,,,Organic California Vegetable Blend
200,2190850410,2,71.19,14.080400000000004,2024-05-02,2024-05-26,25,23.95,13.75,2.9724425887265133,0.33040000000000447,Organic California Vegetable Blend
201,2190850410,3,162.0,98.3584,2024-05-30,2024-06-24,26,4.79,2.1792000000000002,33.82045929018789,96.17920000000001,Organic California Vegetable Blend
202,2190850410,4,95.56,50.687200000000004,2024-07-31,2024-08-19,20,52.69,18.589999999999996,1.8136268741696717,32.09720000000001,Organic California Vegetable Blend
203,2190850410,5,220.23999999999998,113.4546,2024-08-30,2024-09-27,29,19.16,8.716800000000001,11.494780793319414,104.7378,Organic California Vegetable Blend
204,2190850410,6,66.0,37.3538,2024-10-02,2024-10-15,14,9.78,4.571599999999999,6.748466257668712,32.7822,Organic California Vegetable Blend
205,2190850410,7,833.5600000000001,469.765,2024-11-08,2025-04-19,163,207.97,87.60279999999997,4.008078088185797,382.1622,Organic California Vegetable Blend
206,2190850415,1,765.24,413.9852,2024-04-01,2024-06-24,85,,,,,Organic Peas & Carrots
207,2190850415,2,238.24,122.8756,2024-07-30,2024-08-25,27,134.12,47.32,1.7763197136892335,75.5556,Organic Peas & Carrots
208,2190850415,3,363.65,181.29659999999998,2024-08-28,2024-09-29,33,28.740000000000002,11.607600000000001,12.653096729297145,169.689,Organic Peas & Carrots
209,2190850415,4,240.0,135.832,2024-10-02,2024-10-15,14,29.339999999999996,13.714799999999997,8.1799591002045,122.1172,Organic Peas & Carrots
210,2190850415,5,2382.76,1308.7912000000001,2024-11-09,2025-04-21,164,280.1199999999999,114.25099999999996,8.506211623589895,1194.5402000000001,Organic Peas & Carrots
211,2190850419,1,313.77,191.37,2024-04-01,2024-04-28,28,,,,,Stir Fry Blend Veggies
212,2190850419,2,88.14,19.444000000000003,2024-05-02,2024-05-24,23,4.79,2.75,18.400835073068894,16.694000000000003,Stir Fry Blend Veggies
213,2190850419,3,162.0,96.2384,2024-05-30,2024-06-23,25,9.58,4.3584000000000005,16.910229645093946,91.88,Stir Fry Blend Veggies
214,2190850419,4,183.35999999999999,85.2928,2024-08-01,2024-08-24,24,38.32,13.52,4.784968684759916,71.7728,Stir Fry Blend Veggies
215,2190850419,5,299.26,145.56599999999997,2024-08-28,2024-09-29,33,23.95,8.9392,12.495198329853862,136.62679999999997,Stir Fry Blend Veggies
216,2190850419,6,168.0,95.08239999999999,2024-10-02,2024-10-15,14,9.78,4.571599999999999,17.177914110429448,90.51079999999999,Stir Fry Blend Veggies
217,2190850419,7,1549.01,828.8820000000001,2024-11-09,2025-04-21,164,285.50999999999993,118.53739999999998,5.425414171132361,710.3446000000001,Stir Fry Blend Veggies
218,2840056463,1,329.79,160.50000000000003,2024-04-27,2024-05-28,32,269.46000000000004,133.5,1.223892228902249,27.00000000000003,Simply Naked Pita Chips
219,2840056463,2,446.88000000000005,212.80000000000004,2024-06-26,2024-07-30,35,379.2400000000001,187.40000000000006,1.1783567134268536,25.399999999999977,Simply Naked Pita Chips
220,2840056463,3,768.69,390.4000000000001,2024-08-22,2024-10-01,41,324.35,166.5,2.369939879759519,223.9000000000001,Simply Naked Pita Chips
221,2840056463,4,251.37,86.09,2024-10-21,2024-11-17,28,179.64,89.55,1.399298597194389,-3.4599999999999937,Simply Naked Pita Chips
222,2840056463,5,2256.07,1358.7,2024-12-05,2025-02-25,83,330.15,164.07999999999998,6.833469635014389,1194.6200000000001,Simply Naked Pita Chips
223,2840056464,1,97.56,47.400000000000006,2024-04-25,2024-05-28,34,69.86,34.00000000000001,1.3965073003149155,13.399999999999999,Parmesan Garlic Pita Chips
224,2840056464,2,147.63,70.30000000000001,2024-06-26,2024-07-29,34,94.81,48.5,1.5571142284569137,21.80000000000001,Parmesan Garlic Pita Chips
225,2840056464,3,344.98,173.60000000000002,2024-08-23,2024-10-01,40,104.78999999999999,53.20000000000001,3.2921080255749597,120.4,Parmesan Garlic Pita Chips
226,2840056464,4,1177.42,730.37,2024-12-04,2025-02-25,84,220.17,108.89999999999998,5.347776717990644,621.47,Parmesan Garlic Pita Chips
227,2840056465,1,159.21,77.70000000000002,2024-04-25,2024-05-28,34,114.77,56.25,1.387209201010717,21.450000000000017,Multi-Grain Pita Chips
228,2840056465,2,195.51000000000002,93.10000000000002,2024-06-28,2024-07-28,31,119.76,60.8,1.6325150300601203,32.300000000000026,Multi-Grain Pita Chips
229,2840056465,3,341.98,170.60000000000002,2024-08-23,2024-09-30,39,94.81,46.85000000000001,3.607003480645502,123.75000000000001,Multi-Grain Pita Chips
230,2840056465,4,1076.33,650.95,2024-12-05,2025-02-24,82,356.1000000000001,173.67,3.022549845549002,477.2800000000001,Multi-Grain Pita Chips
231,2840056466,1,36.510000000000005,17.700000000000003,2024-04-25,2024-05-26,32,84.83000000000001,42.150000000000006,0.43039019214900387,-24.450000000000003,Cinnamon Sugar Pita Chips
232,2840056466,2,59.85,28.500000000000007,2024-07-01,2024-07-28,28,39.92,19.9,1.4992484969939879,8.600000000000009,Cinnamon Sugar Pita Chips
233,2840056466,3,76.52000000000001,38.900000000000006,2024-08-22,2024-10-01,41,34.93000000000001,19.200000000000003,2.1906670483824793,19.700000000000003,Cinnamon Sugar Pita Chips
234,2840056466,4,208.71,112.86000000000001,2024-12-05,2025-02-25,83,91.41999999999999,44.14,2.282979654342595,68.72000000000001,Cinnamon Sugar Pita Chips
235,2840066259,1,106.74000000000001,52.400000000000006,2024-04-25,2024-05-28,34,114.77000000000001,58.45,0.9300339810054893,-6.049999999999997,Simply Naked Bagel Chip
236,2840066259,2,139.65,66.50000000000001,2024-06-28,2024-07-29,32,99.8,48.650000000000006,1.399298597194389,17.85000000000001,Simply Naked Bagel Chip
237,2840066259,3,103.46000000000001,53.30000000000001,2024-08-23,2024-10-01,40,79.84,40.900000000000006,1.2958416833667334,12.400000000000006,Simply Naked Bagel Chip
238,2840066259,4,509.39,283.96000000000004,2024-12-04,2025-02-24,83,260.69,128.89000000000001,1.9540066745943458,155.07000000000002,Simply Naked Bagel Chip
239,4157005617,1,188.19,47.43000000000001,2024-06-27,2024-07-21,25,171.57000000000002,38.49000000000002,1.0968700821821995,8.939999999999984,Original Almond Milk
240,4157005617,2,232.47,58.59000000000001,2024-08-22,2024-09-22,32,191.52000000000004,47.79000000000002,1.213815789473684,10.79999999999999,Original Almond Milk
241,4157005617,3,221.4,55.35,2024-12-28,2025-01-25,29,179.54999999999998,40.05000000000001,1.2330827067669174,15.29999999999999,Original Almond Milk
242,4157005617,4,136.53,35.52,2025-02-27,2025-03-23,25,95.76,20.34,1.425751879699248,15.180000000000003,Original Almond Milk
243,4157005618,1,387.45,97.65000000000002,2024-06-27,2024-07-21,25,351.12000000000006,74.94000000000004,1.103468899521531,22.70999999999998,Unsweetened Vanilla Almond Milk
244,4157005618,2,413.28,104.16000000000003,2024-08-22,2024-09-22,32,414.9600000000001,110.37000000000005,0.9959514170040483,-6.210000000000022,Unsweetened Vanilla Almond Milk
245,4157005618,3,324.72,80.88,2024-12-26,2025-01-26,32,283.29,63.81000000000002,1.146245896431219,17.06999999999998,Unsweetened Vanilla Almond Milk
246,4157005618,4,265.68,69.12,2025-02-27,2025-03-23,25,223.43999999999997,50.31000000000002,1.189044038668099,18.809999999999988,Unsweetened Vanilla Almond Milk
247,4157005621,1,30.0,10.74,2024-04-12,2024-04-13,2,3.99,0.7800000000000002,7.518796992481203,9.96,Vanilla Almond Milk
248,4157005621,2,110.7,27.900000000000006,2024-06-28,2024-07-21,24,63.84000000000001,13.380000000000006,1.7340225563909772,14.52,Vanilla Almond Milk
249,4157005621,3,132.84,33.480000000000004,2024-08-22,2024-09-22,32,91.77000000000001,24.24000000000001,1.4475318731611637,9.239999999999995,Vanilla Almond Milk
250,4157005621,4,77.49,19.71,2024-12-29,2025-01-26,29,119.69999999999999,27.450000000000003,0.6473684210526316,-7.740000000000002,Vanilla Almond Milk
251,4157005621,5,88.56,23.04,2025-02-27,2025-03-22,24,55.86000000000001,13.14,1.5853920515574649,9.899999999999999,Vanilla Almond Milk
252,4157005625,1,59.04,14.880000000000003,2024-06-30,2024-07-19,20,19.950000000000003,4.800000000000002,2.9593984962406013,10.080000000000002,Chocolate Almond Milk
253,4157005625,2,70.11,17.67,2024-08-22,2024-09-22,32,75.81,18.870000000000005,0.924812030075188,-1.2000000000000028,Chocolate Almond Milk
254,4157005625,3,36.9,9.149999999999999,2024-12-28,2025-01-25,29,75.81000000000002,17.64,0.486743173723783,-8.490000000000002,Chocolate Almond Milk
255,4157005625,4,51.66,13.440000000000001,2025-03-01,2025-03-21,21,35.91000000000001,8.190000000000001,1.4385964912280695,5.25,Chocolate Almond Milk
256,4157005670,1,479.7,120.89999999999999,2024-06-27,2024-07-21,25,391.02000000000004,85.44000000000003,1.226791468467086,35.459999999999965,Original Unsweetened Almond Milk
257,4157005670,2,623.61,157.17000000000004,2024-08-22,2024-09-22,32,546.6300000000001,139.71000000000006,1.140826518851874,17.45999999999998,Original Unsweetened Almond Milk
258,4157005670,3,501.84000000000003,123.36,2024-12-26,2025-01-26,32,542.6400000000001,122.76000000000003,0.9248120300751879,0.5999999999999659,Original Unsweetened Almond Milk
259,4157005670,4,391.14,101.76,2025-02-27,2025-03-23,25,387.03,88.92000000000003,1.0106193318347416,12.839999999999975,Original Unsweetened Almond Milk
260,4157009915,1,59.04,14.880000000000003,2024-06-27,2024-07-21,25,119.70000000000002,26.55000000000001,0.49323308270676686,-11.670000000000009,Unsweetened Coconut Almond Milk
261,4157009915,2,147.6,37.20000000000001,2024-08-22,2024-09-22,32,103.74,26.13000000000001,1.4227877385772123,11.07,Unsweetened Coconut Almond Milk
262,4157009915,3,136.53,35.07,2024-12-26,2025-01-25,31,123.69,26.010000000000005,1.1038079068639342,9.059999999999995,Unsweetened Coconut Almond Milk
263,4157009915,4,92.25,24.0,2025-02-27,2025-03-22,24,87.78,21.42,1.0509227614490773,2.5799999999999983,Unsweetened Coconut Almond Milk
264,4319210500,1,1150.83,330.88560000000007,2024-05-29,2024-07-01,34,806.1299999999999,317.07,1.4275985262922855,13.815600000000074,Organic Whole Milk Plain Yogurt
265,4319210500,2,1017.87,428.07000000000005,2024-08-22,2024-09-29,39,978.3799999999999,393.52000000000004,1.0403626402829167,34.55000000000001,Organic Whole Milk Plain Yogurt
266,4319210500,3,1005.4800000000001,216.5500000000001,2024-10-02,2024-11-05,35,20.97,11.55,47.94849785407726,205.00000000000009,Organic Whole Milk Plain Yogurt
267,4319210500,4,712.62,228.84000000000003,2024-12-26,2025-01-28,34,719.9700000000001,359.70000000000005,0.9897912413017207,-130.86,Organic Whole Milk Plain Yogurt
268,4319210500,5,1188.8100000000002,509.64720000000005,2025-02-26,2025-03-30,33,545.2200000000001,228.53280000000007,2.1804225817101353,281.1144,Organic Whole Milk Plain Yogurt
269,4319231050,1,393.44000000000005,146.95950000000002,2024-05-30,2024-06-25,27,409.63999999999993,191.51999999999992,0.960453080753833,-44.560499999999905,Low Fat Cottage Cheese
270,4319231050,2,1785.71,1120.4705000000001,2024-08-22,2024-11-04,75,948.6399999999998,457.1615,1.8823895260583579,663.3090000000002,Low Fat Cottage Cheese
271,4319231050,3,179.4,45.720000000000006,2024-12-04,2024-12-17,14,236.06999999999996,113.95000000000002,0.7599440843817513,-68.23000000000002,Low Fat Cottage Cheese
272,4319231050,4,2351.94,1345.5089,2024-12-26,2025-03-30,95,675.27,362.54999999999995,3.482962370607313,982.9589000000001,Low Fat Cottage Cheese
273,4319231050,5,171.57,55.14760000000001,2025-04-03,2025-04-07,5,32.94,20.1912,5.20856102003643,34.956400000000016,Low Fat Cottage Cheese
274,4319231550,1,636.5400000000001,198.46000000000004,2024-05-30,2024-06-25,27,533.11,187.79,1.1940124927313314,10.670000000000044,Organic Low Fat Cottage Cheese
275,4319231550,2,2748.57,1299.2269000000001,2024-08-22,2024-11-05,76,1197.9999999999998,442.64000000000004,2.2942988313856434,856.5869,Organic Low Fat Cottage Cheese
276,4319231550,3,526.6800000000001,115.83000000000003,2024-12-04,2024-12-15,12,293.51,105.35000000000001,1.7944192702122588,10.480000000000018,Organic Low Fat Cottage Cheese
277,4319231550,4,3891.27,1573.2337000000002,2024-12-26,2025-04-01,97,736.77,279.37000000000006,5.28152612077039,1293.8637,Organic Low Fat Cottage Cheese
278,5260304100,1,310.73,182.11,2024-10-02,2024-11-05,35,166.25999999999993,63.87,1.8689402141224596,118.24000000000001,Organic Mushroom Broth
279,5260305410,1,407.54,221.48000000000002,2024-10-02,2024-11-05,35,293.4,112.76999999999998,1.3890252215405592,108.71000000000004,Organic Vegetable Broth
280,5260305425,1,1106.7,605.8100000000001,2024-10-02,2024-11-05,35,503.6699999999999,193.64,2.1972720233486216,412.1700000000001,Organic Chicken Broth
281,5260305436,1,721.0,380.5400000000001,2024-10-02,2024-11-05,35,303.18,116.55999999999997,2.378125206148163,263.98000000000013,Organic L/S Beef Broth
282,5260305444,1,694.26,389.95000000000005,2024-10-02,2024-11-04,34,273.84,105.27999999999999,2.5352760736196323,284.6700000000001,Organic Beef Broth
283,5260305445,1,1131.6200000000001,623.9100000000001,2024-10-02,2024-11-05,35,601.47,231.23999999999998,1.8814238449132958,392.6700000000001,Organic Low Sodium Chicken Broth
284,5260305450,1,486.5,273.18,2024-10-02,2024-11-05,35,205.37999999999994,78.93999999999998,2.3687798227675536,194.24,Organic Low Sodium Vegetable Broth
285,6124371105,1,2018.49,1012.4,2024-04-03,2024-05-28,56,,,,,Fig And Olive Crisps
286,6124371105,2,654.8100000000001,284.0,2024-10-02,2024-11-05,35,584.06,288.79999999999995,1.1211348149162759,-4.7999999999999545,Fig And Olive Crisps
287,6124371105,3,1618.49,740.54,2024-12-04,2024-12-31,28,663.1700000000001,338.2,2.4405356092706243,402.34,Fig And Olive Crisps
288,6124371105,4,975.86,351.85999999999996,2025-02-26,2025-04-01,35,463.42,240.32,2.105778775193129,111.53999999999996,Fig And Olive Crisps
289,6882618605,1,588.86,223.29550000000003,2024-04-27,2024-05-28,32,365.82,161.10000000000002,1.6096987589524903,62.19550000000001,Yellow Corn Tortilla Chips
290,6882618605,2,1055.32,682.989,2024-06-26,2024-07-30,35,422.1,167.36680000000007,2.50016583747927,515.6222,Yellow Corn Tortilla Chips
291,6882618605,3,1587.46,839.34,2024-10-02,2024-12-03,63,1186.5700000000002,480.9462,1.337856173677069,358.39380000000006,Yellow Corn Tortilla Chips
292,6882618607,1,517.3000000000001,201.02320000000003,2024-04-27,2024-05-28,32,253.26,111.73000000000003,2.0425649530127146,89.2932,White Corn Tortilla Chip
293,6882618607,2,989.54,659.8628,2024-06-26,2024-07-30,35,356.44,140.10340000000002,2.7761755134103914,519.7593999999999,White Corn Tortilla Chip
294,6882618607,3,1422.54,744.0,2024-10-02,2024-12-03,63,1064.6299999999999,432.1628999999999,1.3361825235058191,311.8371000000001,White Corn Tortilla Chip
295,7079640010,1,266.11,119.78000000000002,2024-05-01,2024-05-28,28,146.58,63.84000000000002,1.8154591349433755,55.94,Tomato Paste In Tube
296,7079640010,2,490.0,335.16,2024-06-26,2024-07-30,35,157.05,69.9,3.12002546959567,265.26,Tomato Paste In Tube
297,7079640010,3,750.0,514.32,2024-10-02,2024-11-05,35,293.1600000000001,128.52000000000004,2.5583299222267697,385.8,Tomato Paste In Tube
298,7079640010,4,421.59000000000003,200.29500000000004,2024-12-04,2024-12-31,28,143.09,64.705,2.9463274861974984,135.59000000000003,Tomato Paste In Tube
299,7079640010,5,830.0,574.4928,2025-02-26,2025-04-01,35,251.28,114.80640000000002,3.303088188475008,459.68639999999994,Tomato Paste In Tube
300,7101201050,1,3697.04,848.4724,2024-11-06,2024-12-31,56,1503.0,343.41999999999985,2.4597737857618096,505.05240000000015,Unbleached All Purpose Flour
301,7101201050,2,545.3000000000001,150.6,2025-04-02,2025-04-21,20,594.1899999999999,164.64,0.9177199212373148,-14.039999999999992,Unbleached All Purpose Flour
302,7283000201,1,2670.03,158.72480000000004,2024-04-01,2024-04-30,30,,,,,Medium Cheddar Cheese Loaf
303,7283000201,2,1238.76,235.4016000000001,2024-06-12,2024-06-25,14,768.9300000000002,224.9088,1.6110179080020284,10.492800000000074,Medium Cheddar Cheese Loaf
304,7283000201,3,1868.04,386.4184,2024-07-31,2024-08-25,26,1254.57,288.1512,1.488988258925369,98.2672,Medium Cheddar Cheese Loaf
305,7283000201,4,1408.5900000000001,267.67440000000005,2024-10-02,2024-10-15,14,499.13000000000005,139.9408,2.822090437361008,127.73360000000005,Medium Cheddar Cheese Loaf
306,7283000201,5,2157.6,79.91600000000004,2024-12-18,2024-12-31,14,559.6,222.136,3.8556111508220154,-142.21999999999997,Medium Cheddar Cheese Loaf
307,7283000201,6,3531.21,1189.4439,2025-02-05,2025-02-25,21,1077.23,277.07680000000005,3.2780464710414674,912.3670999999999,Medium Cheddar Cheese Loaf
308,7283000201,7,4041.77,979.9553000000003,2025-03-07,2025-04-21,46,1287.08,418.5493,3.1402632315007617,561.4060000000003,Medium Cheddar Cheese Loaf
309,7283000551,1,313.95000000000005,6.762500000000017,2024-04-12,2024-04-30,19,139.72,61.11000000000001,2.2469939879759524,-54.34749999999999,Medium Cheddar
310,7283000551,2,525.0,314.4375,2024-06-12,2024-06-25,14,214.56999999999996,83.84750000000001,2.446753973062404,230.58999999999997,Medium Cheddar
311,7283000551,3,850.05,419.72499999999997,2024-07-31,2024-08-25,26,446.34,170.495,1.904489850786396,249.22999999999996,Medium Cheddar
312,7283000551,4,1183.0,669.3325,2024-10-16,2024-11-05,21,311.4,140.55000000000004,3.798972382787412,528.7824999999999,Medium Cheddar
313,7283000551,5,706.23,193.70250000000001,2024-12-04,2024-12-31,28,544.87,214.4975,1.2961440343568191,-20.794999999999987,Medium Cheddar
314,7283000551,6,399.0,245.8125,2025-02-12,2025-02-25,14,306.82000000000005,130.665,1.3004367381526627,115.14750000000001,Medium Cheddar
315,7283000551,7,307.23,78.95750000000002,2025-04-02,2025-04-15,14,275.08000000000004,102.31000000000003,1.1168750908826521,-23.352500000000006,Medium Cheddar
316,7283000552,1,624.9100000000001,18.142500000000034,2024-04-12,2024-04-30,19,279.44000000000005,122.22000000000003,2.2362940166046377,-104.07749999999999,Sharp Cheddar
317,7283000552,2,798.0,477.945,2024-06-12,2024-06-25,14,224.55,86.2125,3.55377421509686,391.73249999999996,Sharp Cheddar
318,7283000552,3,1134.3,555.985,2024-07-31,2024-08-25,26,456.71999999999997,174.46,2.4835785601681555,381.525,Sharp Cheddar
319,7283000552,4,1330.0,754.5749999999999,2024-10-16,2024-11-05,21,384.06,171.90500000000003,3.4630005728271622,582.6699999999998,Sharp Cheddar
320,7283000552,5,1125.18,311.46500000000003,2024-12-04,2024-12-31,28,782.92,308.21000000000004,1.4371583303530375,3.2549999999999955,Sharp Cheddar
321,7283000552,6,882.0,543.375,2025-02-12,2025-02-25,14,333.27000000000004,140.55749999999998,2.646502835538752,402.8175,Sharp Cheddar
322,7283000552,7,470.82000000000005,130.76500000000001,2025-04-02,2025-04-15,14,280.37000000000006,104.27750000000003,1.6792809501729855,26.487499999999983,Sharp Cheddar
323,7283003002,1,609.55,195.81250000000003,2024-04-01,2024-04-21,21,,,,,Deli Sliced Sharp Cheddar Cheese
324,7283003002,2,415.61,67.06750000000004,2024-06-12,2024-06-25,14,405.87,158.54749999999996,1.0239978318180698,-91.47999999999992,Deli Sliced Sharp Cheddar Cheese
325,7283003002,3,1833.59,944.2325000000001,2024-08-08,2024-09-02,26,782.4,290.2,2.343545501022495,654.0325,Deli Sliced Sharp Cheddar Cheese
326,7283003002,4,909.49,165.44250000000005,2024-10-16,2024-11-05,21,628.7400000000001,299.49500000000006,1.4465279765880965,-134.0525,Deli Sliced Sharp Cheddar Cheese
327,7283003002,5,683.11,175.94750000000005,2024-12-11,2024-12-31,21,499.00000000000006,195.75000000000003,1.3689579158316632,-19.80249999999998,Deli Sliced Sharp Cheddar Cheese
328,7283003002,6,903.0,595.0124999999999,2025-02-12,2025-02-25,14,334.33,144.8475,2.7009242365327673,450.16499999999996,Deli Sliced Sharp Cheddar Cheese
329,7283003002,7,622.44,212.37000000000003,2025-04-02,2025-04-21,20,464.07000000000005,155.07750000000004,1.3412631715042989,57.29249999999999,Deli Sliced Sharp Cheddar Cheese
330,7283003009,1,610.5,184.22500000000002,2024-04-01,2024-04-21,21,,,,,Deli Sliced Swiss Cheese
331,7283003009,2,269.1,43.42500000000003,2024-06-12,2024-06-23,12,298.28999999999996,115.23249999999997,0.9021422106004225,-71.80749999999995,Deli Sliced Swiss Cheese
332,7283003009,3,1320.17,680.8100000000001,2024-08-08,2024-09-02,26,669.93,246.60249999999996,1.9706088695833897,434.2075000000001,Deli Sliced Swiss Cheese
333,7283003009,4,659.9300000000001,130.07500000000005,2024-10-16,2024-11-05,21,518.96,249.08,1.271639432711577,-119.00499999999997,Deli Sliced Swiss Cheese
334,7283003009,5,635.53,168.60250000000005,2024-12-11,2024-12-31,21,354.29,135.65750000000003,1.7938129780688135,32.94500000000002,Deli Sliced Swiss Cheese
335,7283003009,6,672.0,442.79999999999995,2025-02-12,2025-02-25,14,329.34000000000003,137.325,2.040444525414465,305.47499999999997,Deli Sliced Swiss Cheese
336,7283003009,7,466.83000000000004,161.73750000000004,2025-04-02,2025-04-21,20,523.9499999999999,175.0875000000001,0.8909819639278559,-13.350000000000051,Deli Sliced Swiss Cheese
337,7283003011,1,251.49,73.45750000000001,2024-04-03,2024-04-21,19,,,,,Deli Sliced Vintage White Cheddar
338,7283003011,2,248.17000000000002,40.047500000000035,2024-06-12,2024-06-25,14,171.14999999999998,67.98749999999998,1.450014607069822,-27.939999999999948,Deli Sliced Vintage White Cheddar
339,7283003011,3,1123.35,573.5600000000001,2024-08-08,2024-09-02,26,577.0199999999999,212.53499999999994,1.9468129354268486,361.0250000000001,Deli Sliced Vintage White Cheddar
340,7283003011,4,598.01,114.46000000000002,2024-10-16,2024-11-05,21,389.22,183.83500000000004,1.5364318380350444,-69.37500000000001,Deli Sliced Vintage White Cheddar
341,7283003011,5,444.16,107.21500000000003,2024-12-11,2024-12-31,21,294.40999999999997,113.56750000000001,1.508644407458986,-6.352499999999978,Deli Sliced Vintage White Cheddar
342,7283003011,6,637.0,419.7375,2025-02-12,2025-02-25,14,264.47,109.23250000000002,2.4085907664385373,310.505,Deli Sliced Vintage White Cheddar
343,7283003011,7,355.11,116.81880000000002,2025-04-02,2025-04-21,20,224.55,74.21399999999998,1.5814295257181028,42.60480000000004,Deli Sliced Vintage White Cheddar
344,7283003013,1,387.7,111.87500000000003,2024-04-01,2024-04-21,21,,,,,Deli Sliced Pepper Jack Cheese
345,7283003013,2,275.08000000000004,44.39000000000003,2024-06-12,2024-06-25,14,264.05999999999995,102.05499999999998,1.0417329394834511,-57.66499999999995,Deli Sliced Pepper Jack Cheese
346,7283003013,3,1356.94,704.0500000000001,2024-08-08,2024-09-02,26,616.14,229.49499999999998,2.2023241471094233,474.55500000000006,Deli Sliced Pepper Jack Cheese
347,7283003013,4,659.9300000000001,127.97500000000005,2024-10-16,2024-11-05,21,369.26,176.70500000000004,1.787168932459514,-48.72999999999999,Deli Sliced Pepper Jack Cheese
348,7283003013,5,533.76,135.82000000000005,2024-12-11,2024-12-31,21,304.39,116.43250000000002,1.753539866618483,19.38750000000003,Deli Sliced Pepper Jack Cheese
349,7283003013,6,644.0,424.34999999999997,2025-02-12,2025-02-25,14,214.57,91.40750000000001,3.0013515402898823,332.94249999999994,Deli Sliced Pepper Jack Cheese
350,7283003013,7,402.99,141.21750000000003,2025-04-02,2025-04-21,20,259.48,86.71000000000004,1.5530676738091567,54.50749999999999,Deli Sliced Pepper Jack Cheese
351,7283003033,1,251.87,68.82250000000002,2024-04-01,2024-04-21,21,,,,,Deli Sliced Colby Jack Cheese
352,7283003033,2,254.15,41.01250000000003,2024-06-12,2024-06-25,14,205.37999999999997,79.06499999999997,1.2374622650696272,-38.05249999999994,Deli Sliced Colby Jack Cheese
353,7283003033,3,649.5,325.97,2024-08-08,2024-09-02,26,420.53999999999996,151.69499999999996,1.544442859181053,174.27500000000006,Deli Sliced Colby Jack Cheese
354,7283003033,4,296.78000000000003,59.55000000000001,2024-10-16,2024-11-05,21,239.52000000000004,115.66000000000003,1.2390614562458249,-56.110000000000014,Deli Sliced Colby Jack Cheese
355,7283003033,5,355.72,97.09250000000003,2024-12-11,2024-12-31,21,214.57000000000002,82.94750000000002,1.6578272824719205,14.14500000000001,Deli Sliced Colby Jack Cheese
356,7283003033,6,350.0,230.62499999999997,2025-02-12,2025-02-25,14,174.65,73.0475,2.004008016032064,157.5775,Deli Sliced Colby Jack Cheese
357,7283003033,7,215.46,72.94500000000002,2025-04-02,2025-04-21,20,204.59,68.36750000000002,1.0531306515469965,4.577500000000001,Deli Sliced Colby Jack Cheese
